east,north,elev_m,serial,name,type,disposition,acres,status
258490.02,4656315.11,1687.4,ID106364069,OKY-376,L,Filed,160.0,ACTIVE
258490.02,4656315.11,1687.4,ID106364070,OKY-378,L,Filed,160.0,ACTIVE
258490.02,4656315.11,1687.4,ID106364064,OKY-380,L,Filed,160.0,ACTIVE
258490.02,4656315.11,1687.4,ID106364057,OKY-382,L,Filed,160.0,ACTIVE
259296.27,4656256.52,1766.6,ID106364058,OKY-384,L,Filed,640.0,ACTIVE
259296.27,4656256.52,1766.6,ID106364052,OKY-386,L,Filed,320.0,ACTIVE
260228.22,4659466.67,1738.2,ID106367446,OKY-409,L,Filed,320.0,ACTIVE
257765.20,4659575.06,1660.8,ID106367444,OKY-395,L,Filed,1684.3,ACTIVE
258490.02,4656315.11,1687.4,ID106367445,OKY-357,L,Filed,480.0,ACTIVE
257654.86,4656328.08,1684.8,ID106367442,OKY-355,L,Filed,11649.56,ACTIVE
257709.54,4657973.82,1623.7,ID106367440,OKY-291,L,Filed,11477.24,ACTIVE
260197.32,4658603.91,1713.1,ID106367441,OKY-255,L,Filed,480.0,ACTIVE
260228.22,4659466.67,1738.2,ID106367443,OKY-411,L,Filed,320.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378911,PMG 409,L,Filed,160.0,ACTIVE
328118.19,4654293.94,1725.6,ID106378919,PMG 417,L,Filed,800.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378924,PMG 422,L,Filed,320.0,ACTIVE
329843.92,4654367.81,1697.7,ID106378935,PMG 433,L,Filed,640.0,ACTIVE
328301.66,4657622.56,1974.2,ID106378890,PMG 388,L,Filed,320.0,ACTIVE
327498.96,4657643.20,1761.8,ID106378892,PMG 390,L,Filed,160.0,ACTIVE
328301.66,4657622.56,1974.2,ID106378891,PMG 389,L,Filed,160.0,ACTIVE
328301.66,4657622.56,1974.2,ID106378893,PMG 391,L,Filed,320.0,ACTIVE
328301.66,4657622.56,1974.2,ID106378894,PMG 392,L,Filed,320.0,ACTIVE
328284.61,4656817.48,1977.0,ID106378895,PMG 393,L,Filed,640.0,ACTIVE
328284.61,4656817.48,1977.0,ID106378896,PMG 394,L,Filed,320.0,ACTIVE
328284.61,4656817.48,1977.0,ID106378897,PMG 395,L,Filed,320.0,ACTIVE
328284.61,4656817.48,1977.0,ID106378898,PMG 396,L,Filed,320.0,ACTIVE
327465.56,4656035.23,1694.7,ID106378899,PMG 397,L,Filed,640.0,ACTIVE
327465.56,4656035.23,1694.7,ID106378900,PMG 398,L,Filed,640.0,ACTIVE
327465.56,4656035.23,1694.7,ID106378901,PMG 399,L,Filed,320.0,ACTIVE
327465.56,4656035.23,1694.7,ID106378902,PMG 400,L,Filed,320.0,ACTIVE
327465.56,4656035.23,1694.7,ID106378903,PMG 401,L,Filed,320.0,ACTIVE
327450.39,4655276.77,1740.1,ID106378904,PMG 402,L,Filed,640.0,ACTIVE
327450.39,4655276.77,1740.1,ID106378905,PMG 403,L,Filed,480.0,ACTIVE
327450.39,4655276.77,1740.1,ID106378906,PMG 404,L,Filed,320.0,ACTIVE
327450.39,4655276.77,1740.1,ID106378907,PMG 405,L,Filed,320.0,ACTIVE
328236.10,4654407.73,1748.7,ID106378908,PMG 406,L,Filed,640.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378909,PMG 407,L,Filed,320.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378910,PMG 408,L,Filed,160.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378912,PMG 410,L,Filed,160.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378913,PMG 411,L,Filed,320.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378914,PMG 412,L,Filed,160.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378915,PMG 413,L,Filed,160.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378916,PMG 414,L,Filed,160.0,ACTIVE
328236.10,4654407.73,1748.7,ID106378917,PMG 415,L,Filed,320.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378918,PMG 416,L,Filed,640.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378920,PMG 418,L,Filed,320.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378921,PMG 419,L,Filed,320.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378922,PMG 420,L,Filed,640.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378923,PMG 421,L,Filed,320.0,ACTIVE
328252.26,4655210.61,1813.2,ID106378925,PMG 423,L,Filed,320.0,ACTIVE
328236.10,4654407.73,1748.7,ID106378926,PMG 424,L,Filed,640.0,ACTIVE
329072.19,4655995.15,1784.9,ID106378927,PMG 425,L,Filed,800.0,ACTIVE
329072.19,4655995.15,1784.9,ID106378928,PMG 426,L,Filed,320.0,ACTIVE
328268.45,4656014.60,1908.1,ID106378929,PMG 427,L,Filed,640.0,ACTIVE
329072.19,4655995.15,1784.9,ID106378930,PMG 428,L,Filed,320.0,ACTIVE
329057.16,4655235.57,1797.6,ID106378931,PMG 429,L,Filed,640.0,ACTIVE
329057.16,4655235.57,1797.6,ID106378934,PMG 432,L,Filed,320.0,ACTIVE
329860.75,4655171.78,1704.9,ID106378933,PMG 431,L,Filed,320.0,ACTIVE
329057.16,4655235.57,1797.6,ID106378932,PMG 430,L,Filed,320.0,ACTIVE
282499.64,4673896.36,2280.5,ID106387825,Last Chance #17,L,Filed,320.0,ACTIVE
281720.20,4674725.21,2689.8,ID106387816,Last Chance #8,L,Filed,160.0,ACTIVE
281720.20,4674725.21,2689.8,ID106387817,Last Chance #9,L,Filed,320.0,ACTIVE
281720.20,4674725.21,2689.8,ID106387810,Last Chance #2,L,Filed,320.0,ACTIVE
281720.20,4674725.21,2689.8,ID106387811,Last Chance #3,L,Filed,640.0,ACTIVE
282522.28,4674655.93,2574.0,ID106387812,Last Chance #4,L,Filed,320.0,ACTIVE
282522.28,4674655.93,2574.0,ID106387813,Last Chance #5,L,Filed,320.0,ACTIVE
282522.28,4674655.93,2574.0,ID106387814,Last Chance #6,L,Filed,320.0,ACTIVE
281720.20,4674725.21,2689.8,ID106387815,Last Chance #7,L,Filed,160.0,ACTIVE
282522.28,4674655.93,2574.0,ID106387818,Last Chance #10,L,Filed,160.0,ACTIVE
282522.28,4674655.93,2574.0,ID106387819,Last Chance #11,L,Filed,160.0,ACTIVE
282522.28,4674655.93,2574.0,ID106387820,Last Chance #12,L,Filed,160.0,ACTIVE
281694.72,4673876.81,2550.9,ID106387821,Last Chance #13,L,Filed,320.0,ACTIVE
281694.72,4673876.81,2550.9,ID106387822,Last Chance #14,L,Filed,320.0,ACTIVE
281694.72,4673876.81,2550.9,ID106387823,Last Chance #15,L,Filed,640.0,ACTIVE
282499.64,4673896.36,2280.5,ID106387824,Last Chance #16,L,Filed,320.0,ACTIVE
282499.64,4673896.36,2280.5,ID106387826,Last Chance #18,L,Filed,320.0,ACTIVE
281694.72,4673876.81,2550.9,ID106387827,Last Chance #19,L,Filed,160.0,ACTIVE
281694.72,4673876.81,2550.9,ID106387828,Last Chance #20,L,Filed,160.0,ACTIVE
281694.72,4673876.81,2550.9,ID106387829,Last Chance #21,L,Filed,320.0,ACTIVE
282499.64,4673896.36,2280.5,ID106387830,Last Chance #22,L,Filed,160.0,ACTIVE
282499.64,4673896.36,2280.5,ID106387831,Last Chance #23,L,Filed,320.0,ACTIVE
282499.64,4673896.36,2280.5,ID106387832,Last Chance #24,L,Filed,160.0,ACTIVE
261367.65,4669150.13,1730.0,ID101303863,LION 1,M,Active,5.0,ACTIVE
261367.65,4669150.13,1730.0,ID101300124,LION 2,M,Active,5.0,ACTIVE
261367.65,4669150.13,1730.0,ID101431126,LION 3,M,Active,5.0,ACTIVE
261367.65,4669150.13,1730.0,ID101434332,LION 4,M,Active,5.0,ACTIVE
261367.65,4669150.13,1730.0,ID101480938,LION 5,M,Active,5.0,ACTIVE
261367.65,4669150.13,1730.0,ID101820807,LION 8,M,Active,5.0,ACTIVE
263712.16,4665851.70,1935.6,ID101410075,ROCKY MOUNTAIN 1D,M,Active,5.0,ACTIVE
263712.16,4665851.70,1935.6,ID101410076,ROCKY MOUNTAIN 2D,M,Active,5.0,ACTIVE
263712.16,4665851.70,1935.6,ID101410077,ROCKY MOUNTAIN 3D,M,Active,5.0,ACTIVE
251982.52,4712538.61,1257.1,ID105243077,Bonneville,P,Filed,10.5,ACTIVE
263799.38,4668258.93,2151.8,ID101484125,ROCK GARDEN QUARRY 6,P,Active,10.0,ACTIVE
263799.38,4668258.93,2151.8,ID101487806,ROCK GARDEN QUARRY 7,P,Active,10.0,ACTIVE
263799.38,4668258.93,2151.8,ID101433486,ROCK GARDEN QUARRY 8,P,Active,10.0,ACTIVE
263799.38,4668258.93,2151.8,ID101480668,ROCK GARDEN QUARRY 9,P,Active,10.0,ACTIVE
263988.84,4671742.22,1874.4,ID101431536,MIDDLE MOUNTAIN 1,P,Active,160.0,ACTIVE
263799.38,4668258.93,2151.8,ID101473233,FREEMAN WHITTLE #20,P,Active,19.79,ACTIVE
263799.38,4668258.93,2151.8,ID101473234,FREEMAN WHITTLE #19,P,Active,20.0,ACTIVE
263924.02,4671411.99,1884.1,ID101516374,MIDDLE MOUNTAIN 3,P,Active,20.0,ACTIVE
263924.02,4671411.99,1884.1,ID101516375,MIDDLE MOUNTAIN 4,P,Active,20.0,ACTIVE
263799.38,4668258.93,2151.8,ID101378211,ROCK GARDEN #1,P,Active,20.0,ACTIVE
263799.38,4668258.93,2151.8,ID101356602,ROCK GARDEN #2,P,Active,20.0,ACTIVE
263799.38,4668258.93,2151.8,ID101481653,ROCK GARDEN #3,P,Active,20.0,ACTIVE
263799.38,4668258.93,2151.8,ID101481632,ROCK GARDEN #4,P,Active,18.75,ACTIVE
263799.38,4668258.93,2151.8,ID101434466,ROCK GARDEN #5,P,Active,11.34,ACTIVE
263009.55,4667483.89,1888.8,ID101476438,ROCKY MOUNTAIN #74,P,Active,10.0,ACTIVE
263640.50,4665095.92,1907.0,ID101476439,ROCKY MOUNTAIN #40,P,Active,20.0,ACTIVE
263640.50,4665095.92,1907.0,ID101476440,ROCKY MOUNTAIN #45,P,Active,20.0,ACTIVE
263640.50,4665095.92,1907.0,ID101476441,ROCKY MOUNTAIN #46,P,Active,20.0,ACTIVE
263785.76,4667036.52,2036.2,ID101885204,TROUTNER #1,P,Active,20.0,ACTIVE
272656.72,4668601.51,2234.1,ID101357010,STAR STONE 15,P,Active,20.0,ACTIVE
272656.72,4668601.51,2234.1,ID101357011,STAR STONE 16,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101357012,STAR STONE 17,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101357013,STAR STONE 18,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101357014,STAR STONE 19,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101358001,STAR STONE 20,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101358002,STAR STONE 21,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101358003,STAR STONE 22,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101358004,STAR STONE 23,P,Active,20.0,ACTIVE
272635.65,4667896.32,2231.3,ID101358005,STAR STONE 24,P,Active,20.0,ACTIVE
263799.38,4668258.93,2151.8,ID101788190,RG 5,P,Active,1.25,ACTIVE
263799.38,4668258.93,2151.8,ID101788191,RG 6,P,Active,5.0,ACTIVE
263799.38,4668258.93,2151.8,ID101788192,RG 6 1/2,P,Active,5.0,ACTIVE
263799.38,4668258.93,2151.8,ID101648176,WHITTLE 19,P,Active,20.0,ACTIVE
249849.15,4712977.51,1210.1,ID101579302,PAUL'S POCKET,P,Filed,17.0,ACTIVE
266907.54,4664202.48,2448.4,ID106318725,Black Slate No 1,P,Active,160.0,ACTIVE
266907.54,4664202.48,2448.4,ID106318726,Black Slate No 2,P,Active,160.0,ACTIVE
331568.52,4659789.38,1793.6,ID106382019,BPP-1,P,Filed,1179.5,ACTIVE
331631.99,4660577.79,1811.0,ID106382020,BPP-2,P,Filed,1179.5,ACTIVE
331631.99,4660577.79,1811.0,ID106382021,BPP-3,P,Filed,1344.24,ACTIVE
331631.99,4660577.79,1811.0,ID106382022,BPP-4,P,Filed,1344.24,ACTIVE
331568.52,4659789.38,1793.6,ID106382023,BPP-5,P,Filed,160.0,ACTIVE
331568.52,4659789.38,1793.6,ID106382024,BPP-6,P,Filed,160.0,ACTIVE
332414.75,4660533.64,1728.5,ID106382025,BPP-7,P,Filed,105.0,ACTIVE
332414.75,4660533.64,1728.5,ID106382026,BPP-8,P,Filed,105.0,ACTIVE
332396.78,4659915.24,1702.5,ID106382027,BPP-9,P,Filed,160.0,ACTIVE
332396.78,4659915.24,1702.5,ID106382028,BPP-10,P,Filed,160.0,ACTIVE
332396.78,4659915.24,1702.5,ID106382029,BPP-11,P,Filed,265.0,ACTIVE
261002.30,4664224.20,1779.1,ID106702038,OKY416,L,Filed,160.0,ACTIVE
261731.60,4662107.31,1988.4,ID106702039,OKY419,L,Filed,80.0,ACTIVE
261002.30,4664224.20,1779.1,ID106702040,OKY417,L,Filed,160.0,ACTIVE
260970.73,4663340.34,1883.0,ID106702041,OKY418,L,Filed,160.0,ACTIVE
261010.14,4662130.56,1801.6,ID106702042,OKY420,L,Filed,1386.74,ACTIVE
261809.29,4661881.24,2057.2,ID106702043,OKY421,L,Filed,9.37,ACTIVE
261731.60,4662107.31,1988.4,ID106702044,OKY422,L,Filed,1346.74,ACTIVE
263137.01,4661115.13,2396.3,ID106702045,OKY423,L,Filed,1550.39,ACTIVE
263698.51,4660293.71,2372.2,ID106702046,OKY425,L,Filed,277.63,ACTIVE
260335.63,4656741.55,1780.0,ID106702047,OKY440,L,Filed,80.0,ACTIVE
264179.30,4660277.65,2235.5,ID106702048,OKY426,L,Filed,555.26,ACTIVE
264179.30,4660277.65,2235.5,ID106702049,OKY427,L,Filed,160.0,ACTIVE
260026.05,4657170.04,1699.6,ID106702050,OKY436,L,Filed,160.0,ACTIVE
260865.95,4659997.61,1783.1,ID106702051,OKY429,L,Filed,160.0,ACTIVE
260501.09,4658887.12,1742.5,ID106702052,OKY430,L,Filed,160.0,ACTIVE
260399.70,4658389.17,1735.1,ID106702053,OKY431,L,Filed,160.0,ACTIVE
259989.44,4658411.96,1699.5,ID106702054,OKY432,L,Filed,80.0,ACTIVE
259989.44,4658411.96,1699.5,ID106702055,OKY433,L,Filed,160.0,ACTIVE
260041.53,4657577.52,1706.6,ID106702056,OKY434,L,Filed,80.0,ACTIVE
260041.53,4657577.52,1706.6,ID106702057,OKY435,L,Filed,80.0,ACTIVE
260026.05,4657170.04,1699.6,ID106702058,OKY437,L,Filed,80.0,ACTIVE
259522.96,4656804.68,1764.2,ID106702059,OKY438,L,Filed,120.0,ACTIVE
259995.41,4656363.97,1768.6,ID106702060,OKY439,L,Filed,120.0,ACTIVE
260865.95,4659997.61,1783.1,ID106702061,OKY428,L,Filed,160.0,ACTIVE
263376.61,4660304.47,2405.2,ID106714278,OKY 424,L,Filed,555.26,ACTIVE
257924.62,4664421.30,1624.9,ID106736232,Cold Comfort,P,Filed,20.0,ACTIVE
254443.01,4655434.81,1559.9,ID106736233,Pete's Sake,L,Filed,20.66,ACTIVE
242212.50,4709942.44,1223.4,ID106771219,West Cauldron,P,Filed,20.0,ACTIVE
277471.49,4685048.01,2134.6,ID106770427,Green Mountain,L,Filed,20.66,ACTIVE
330994.92,4659098.69,1844.9,ID106770559,BPP-30,P,Filed,20.0,ACTIVE
329537.33,4660689.10,2339.0,ID106770566,BPP-37,P,Filed,20.0,ACTIVE
330688.96,4661981.31,1972.9,ID106770569,BPP-40,P,Filed,20.0,ACTIVE
330684.15,4661780.33,2048.6,ID106770572,BPP-43,P,Filed,20.0,ACTIVE
331441.69,4659295.78,1857.7,ID106770558,BPP-29,P,Filed,11.48,ACTIVE
330468.71,4661182.21,2206.7,ID106770561,BPP-32,P,Filed,20.0,ACTIVE
330287.05,4661992.06,2087.2,ID106770568,BPP-39,P,Filed,20.0,ACTIVE
331444.90,4659951.20,1814.2,ID106770543,BPP-14,P,Filed,20.0,ACTIVE
330728.90,4660054.96,1957.6,ID106770547,BPP-18,P,Filed,20.0,ACTIVE
331523.42,4659633.80,1810.7,ID106770554,BPP-25,P,Filed,20.0,ACTIVE
330636.68,4659315.02,1924.4,ID106770555,BPP-26,P,Filed,11.65,ACTIVE
330738.52,4660456.92,1982.9,ID106770544,BPP-15,P,Filed,20.0,ACTIVE
330929.92,4660050.15,1914.1,ID106770548,BPP-19,P,Filed,20.0,ACTIVE
331322.38,4659638.60,1817.9,ID106770553,BPP-24,P,Filed,20.0,ACTIVE
329963.53,4661684.31,2195.1,ID106770570,BPP-41,P,Filed,20.0,ACTIVE
330748.14,4660858.88,2058.9,ID106770564,BPP-35,P,Filed,20.0,ACTIVE
330346.16,4660869.62,2157.5,ID106770562,BPP-33,P,Filed,20.0,ACTIVE
330282.22,4661791.08,2065.5,ID106770571,BPP-42,P,Filed,20.0,ACTIVE
331429.66,4660527.06,1872.0,ID106770541,BPP-12,P,Filed,20.0,ACTIVE
331121.35,4659643.39,1844.9,ID106770552,BPP-23,P,Filed,20.0,ACTIVE
331316.64,4659085.45,1817.3,ID106770560,BPP-31,P,Filed,20.0,ACTIVE
330719.27,4659653.01,1939.9,ID106770550,BPP-21,P,Filed,20.0,ACTIVE
330358.53,4658728.40,1924.6,ID106770556,BPP-27,P,Filed,11.54,ACTIVE
330547.17,4660864.80,2089.8,ID106770563,BPP-34,P,Filed,20.0,ACTIVE
330679.33,4661579.35,2159.8,ID106770574,BPP-45,P,Filed,20.0,ACTIVE
331336.08,4660212.66,1837.7,ID106770542,BPP-13,P,Filed,20.0,ACTIVE
330939.53,4660452.11,1947.6,ID106770545,BPP-16,P,Filed,20.0,ACTIVE
331130.95,4660045.35,1862.9,ID106770549,BPP-20,P,Filed,20.0,ACTIVE
330692.95,4662182.31,2036.7,ID106770567,BPP-38,P,Filed,20.0,ACTIVE
330277.39,4661590.11,2160.7,ID106770573,BPP-44,P,Filed,20.0,ACTIVE
329547.03,4661091.06,2360.0,ID106770565,BPP-36,P,Filed,20.0,ACTIVE
330336.52,4660467.67,2095.5,ID106770546,BPP-17,P,Filed,20.0,ACTIVE
330920.31,4659648.20,1876.4,ID106770551,BPP-22,P,Filed,20.0,ACTIVE
330358.53,4658728.40,1924.6,ID106770557,BPP-28,P,Filed,11.54,ACTIVE
260328.23,4652233.81,1800.3,UT106777002,GC-1,L,Filed,20.66,ACTIVE
260813.32,4652107.37,1868.5,UT106777009,GC-8,L,Filed,20.66,ACTIVE
261205.63,4652156.40,1919.1,UT106777019,GC-18,L,Filed,20.66,ACTIVE
261552.23,4652153.63,1971.3,UT106777027,GC-26,L,Filed,20.66,ACTIVE
260789.77,4651729.08,1899.1,UT106777012,GC-11,L,Filed,20.66,ACTIVE
261205.63,4652156.40,1919.1,UT106777020,GC-19,L,Filed,20.66,ACTIVE
261670.80,4652744.40,1988.3,UT106777026,GC-25,L,Filed,20.66,ACTIVE
261550.49,4651805.73,1976.3,UT106777030,GC-29,L,Filed,20.66,ACTIVE
261733.29,4652802.33,1996.5,UT106777008,GC-7,L,Filed,20.66,ACTIVE
260813.32,4652107.37,1868.5,UT106777011,GC-10,L,Filed,20.66,ACTIVE
260315.38,4651902.96,1832.9,UT106777003,GC-2,L,Filed,20.66,ACTIVE
260813.32,4652107.37,1868.5,UT106777010,GC-9,L,Filed,20.66,ACTIVE
261733.29,4652802.33,1996.5,UT106777017,GC-16,L,Filed,20.66,ACTIVE
261552.23,4652153.63,1971.3,UT106777028,GC-27,L,Filed,20.66,ACTIVE
261552.23,4652153.63,1971.3,UT106777029,GC-28,L,Filed,20.66,ACTIVE
261205.63,4652156.40,1919.1,UT106777018,GC-17,L,Filed,20.66,ACTIVE
261223.45,4651798.95,1997.4,UT106777021,GC-20,L,Filed,20.66,ACTIVE
282017.50,4675464.05,2430.6,ID106771815,LAST CHANCE #25,L,Filed,20.66,ACTIVE
282189.61,4675470.94,2437.4,ID106771816,LAST CHANCE #26,L,Filed,20.66,ACTIVE
282418.76,4675451.63,2450.2,ID106771817,LAST CHANCE #27,L,Filed,20.66,ACTIVE
260328.23,4652233.81,1800.3,UT106787137,GC-36,L,Filed,20.66,ACTIVE
259660.29,4652324.24,1853.4,UT106787150,GC-49,L,Filed,20.66,ACTIVE
260328.23,4652233.81,1800.3,UT106787135,GC-34,L,Filed,20.66,ACTIVE
259986.76,4651947.43,1904.4,UT106787142,GC-41,L,Filed,20.66,ACTIVE
260038.45,4652298.09,1838.7,UT106787140,GC-39,L,Filed,20.66,ACTIVE
259110.00,4652386.27,1780.5,UT106787147,GC-46,L,Filed,20.66,ACTIVE
259610.09,4651993.54,1855.4,UT106787151,GC-50,L,Filed,20.66,ACTIVE
282358.25,4673440.57,2337.5,ID106771823,LAST CHANCE # 33,L,Filed,20.66,ACTIVE
259660.29,4652324.24,1853.4,UT106787148,GC-47,L,Filed,20.66,ACTIVE
260328.23,4652233.81,1800.3,UT106787136,GC-35,L,Filed,20.66,ACTIVE
259572.32,4652836.39,1797.7,UT106787138,GC-37,L,Filed,20.66,ACTIVE
260038.45,4652298.09,1838.7,UT106787141,GC-40,L,Filed,20.66,ACTIVE
259180.11,4652301.62,1773.3,UT106787149,GC-48,L,Filed,20.66,ACTIVE
281956.04,4673453.01,2499.9,ID106771821,LAST CHANCE # 31,L,Filed,20.66,ACTIVE
281974.38,4673671.41,2448.5,ID106771822,LAST CHANCE #32,L,Filed,20.66,ACTIVE
282925.78,4674687.93,2571.1,ID106771819,LAST CHANCE # 29,L,Filed,20.66,ACTIVE
260038.45,4652298.09,1838.7,UT106787139,GC-38,L,Filed,20.66,ACTIVE
283003.94,4674327.62,2425.2,ID106771820,LAST CHANCE # 30,L,Filed,20.66,ACTIVE
283132.35,4674337.00,2434.8,ID106810615,Last Chance #41,L,Filed,20.66,ACTIVE
282761.41,4673485.91,2193.4,ID106810612,Last Chance #38,L,Filed,20.66,ACTIVE
282820.86,4675439.21,2477.8,ID106810610,Last Chance #36,L,Filed,20.66,ACTIVE
282576.41,4673491.62,2235.5,ID106810611,Last Chance #37,L,Filed,20.66,ACTIVE
282992.38,4673925.61,2292.4,ID106810617,Last Chance #43,L,Filed,20.66,ACTIVE
282591.70,4675458.51,2458.9,ID106810608,Last Chance #34,L,Filed,20.66,ACTIVE
283025.99,4675042.74,2626.8,ID106810614,Last Chance #40,L,Filed,20.66,ACTIVE
282979.99,4673523.63,2162.1,ID106810613,Last Chance #39,L,Filed,20.66,ACTIVE
282820.86,4675439.21,2477.8,ID106810609,Last Chance #35,L,Filed,20.66,ACTIVE
283186.60,4674219.73,2387.1,ID106810616,Last Chance #42,L,Filed,20.66,ACTIVE
